"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-01","0.12",,,"53","60","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-02","0.04",,,"50","55","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-03","0.00",,,"51","61","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-04","0.00",,,"51","58","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-05","0.00",,,"51","59","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-06","0.00",,,"55","61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-07","0.00",,,"57","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-08","0.00",,,"56","67","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-09","0.01",,,"53","58","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-10","0.00",,,"55","63","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-11","0.00",,,"54","65","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-12","0.00",,,"54","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-13","0.00",,,"51","62","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-14","0.00",,,"49","61","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-15","0.00",,,"49","56","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-16","0.14",,,"45","49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-17","0.00",,,"47","53","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-18","0.00",,,"44","50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-19","0.34",,,"46","55","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-20","0.10",,,"48","55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-21","0.07",,,"43","49","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-22","0.00",,,"45","53","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-23","0.00",,,"47","56","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-24","0.00",,,"48","54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-25","0.00",,,"45","53","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-26","1.51",,,"47","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-27","0.64",,,"48","52","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-28","0.40",,,"44","47","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-29","0.13",,,"46","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-30","0.00",,,"48","54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-31","0.21",,,"48","54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-01","0.34",,,"47","53","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-02","0.10",,,"47","55","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-03","0.40",,,"47","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-04","0.00",,,"46","52","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-05","0.07",,,"50","58","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-06","0.00",,,"54","62","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-07","0.20",,,"47","54","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-08","0.00",,,"46","55","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-09","0.00",,,"48","55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-10","0.28",,,"45","52","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-11","0.40",,,"44","50","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-12","0.06",,,"43","49","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-13","0.00",,,"45","52","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-14","0.00",,,"45","51","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-15","0.39",,,"46","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-16","0.59",,,"49","55","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-17","0.03",,,"47","54","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-18","0.01",,,"50","57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-19","0.00",,,"51","62","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-20","0.00",,,"53","64","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-21","0.00",,,"54","61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-22","0.00",,,"65","78","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-23","0.12",,,"58","64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-24","0.03",,,"58","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-25","0.00",,,"58","63","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-26","0.00",,,"60","65","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-27","0.00",,,"61","71","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-28","0.16",,,"59","65","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-29","0.45",,,"52","54","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-30","0.05",,,"56","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-01","0.00",,,"59","70","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-02","0.04",,,"57","62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-03","0.00",,,"57","65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-04","0.02",,,"59","66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-05","0.00",,,"61","68","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-06","0.00",,,"58","66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-07","0.00",,,"55","61","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-08","0.09",,,"55","61","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-09","0.49",,,"55","58","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-10","0.14",,,"57","63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-11","0.00",,,"55","60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-12","0.00",,,"58","63","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-13","0.00",,,"60","69","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-14","0.14",,,"62","69","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-15","0.47",,,"58","62","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-16","0.01",,,"56","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-17","0.09",,,"53","60","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-18","0.72",,,"58","64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-19","0.46",,,"55","61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-20","0.24",,,"54","59","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-21","0.23",,,"53","61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-22","0.08",,,"53","59","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-23","0.00",,,"54","63","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-24","0.00",,,"58","66","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-25","0.00",,,"64","77","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-26","0.00",,,"73","89","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-27","0.00",,,"74","89","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-28","0.00",,,"65","76","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-29","0.00",,,"60","63","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-30","0.00",,,"59","64","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-31","0.10",,,"58","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-01","0.03",,,"59","66","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-02","0.00",,,"59","65","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-03","0.00",,,"56","61","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-04","0.00",,,"57","64","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-05","0.01",,,"56","62","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-06","0.00",,,"55","61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-07","0.10",,,"56","60","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-08","0.03",,,"56","62","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-09","0.00",,,"61","69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-10","0.00",,,"58","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-11","0.54",,,"57","64","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-12","0.01",,,"58","67","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-13","0.07",,,"58","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-14","0.00",,,"59","66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-15","0.00",,,"59","68","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-16","0.52",,,"62","71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-17","0.06",,,"62","70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-18","0.00",,,"63","70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-19","0.00",,,"65","76","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-20","0.00",,,"68","79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-21","0.08",,,"63","70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-22","0.01",,,"58","61","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-23","0.00",,,"61","71","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-24","0.00",,,"64","74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-25","0.02",,,"64","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-26","0.10",,,"59","64","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-27","0.05",,,"59","64","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-28","0.00",,,"61","66","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-29","0.00",,,"65","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-30","0.00",,,"67","77","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-01","0.00",,,"61","66","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-02","0.00",,,"60","64","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-03","0.00",,,"63","75","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-04","0.00",,,"66","79","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-05","0.32",,,"65","74","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-06","0.04",,,"63","68","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-07","0.00",,,"63","71","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-08","0.40",,,"58","60","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-09","0.00",,,"62","70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-10","0.00",,,"60","66","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-11","0.01",,,"65","71","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-12","0.01",,,"65","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-13","0.00",,,"65","72","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-14","0.00",,,"66","77","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-15","0.00",,,"63","69","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-16","0.00",,,"64","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-17","0.00",,,"70","82","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-18","0.00",,,"73","87","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-19","0.00",,,"64","74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-20","0.00",,,"65","76","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-21","0.00",,,"69","81","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-22","0.25",,,"65","73","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-23","0.00",,,"65","75","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-24","0.00",,,"65","75","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-25","0.00",,,"67","79","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-26","0.00",,,"71","86","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-27","0.00",,,"74","87","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-28","0.00",,,"70","81","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-29","0.00",,,"70","82","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-30","0.00",,,"71","85","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-31","0.00",,,"71","85","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-01","0.00",,,,"72","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-02","0.00",,,,"77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-03","0.00",,,,"83","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-04","0.00",,,,"87","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-05","0.00",,,,"86","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-06","0.00",,,,"75","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-07","0.00",,,,"80","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-08","0.00",,,,"80","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-09","0.00",,,,"74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-10","0.00",,,,"66","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-11","0.00",,,,"69","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-12","0.00",,,,"76","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-13","0.00",,,,"87","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-14","0.00",,,,"88","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-15","0.00",,,,"86","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-16","0.00",,,,"65","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-17","0.05",,,,"73","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-18","0.00",,,,"78","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-19","0.00",,,,"84","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-20","0.00",,,,"80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-21","0.00",,,,"76","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-22","0.00",,,,"75","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-23","0.00",,,,"71","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-24","0.00",,,,"78","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-25","0.00",,,,"84","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-26","0.00",,,,"82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-27","0.00",,,,"77","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-28","0.21",,,,"77","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-29","0.03",,,,"69","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-30","0.00",,,,"67","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-31","0.00",,,,"75","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-01","0.00",,,,"78","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-02","0.00",,,,"72","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-03","0.00",,,,"71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-04","0.00",,,,"68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-05",,,,,"70","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-06","0.00",,,,"73","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-07","0.00",,,,"77","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-08","0.00",,,,"77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-09","0.00",,,,"67","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-10","0.41",,,,"62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-11","0.01",,,,"66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-12","0.00",,,,"68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-13","0.00",,,,"72","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-14","0.00",,,,"67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-15","0.01",,,,"65","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-16","0.05",,,,"63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-17","0.00",,,,"66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-18","0.00",,,,"67","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-19","0.00",,,,"69","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-20","0.00",,,,"67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-21","0.00",,,,"66","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-22","0.00",,,,"63","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-23","0.00",,,,"64","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-24","0.00",,,,"65","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-25","0.00",,,,"70","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-26","0.00",,,,"71","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-27","0.00",,,,"67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-28","0.00",,,,"69","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-29","0.25",,,,"63","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-30","0.02",,,,"61","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-01","0.07",,,,"61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-02","0.34",,,,"55","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-03","0.00",,,,"60","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-04","0.00",,,,"60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-05","0.00",,,,"65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-06","0.20",,,,"58","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-07","0.05",,,,"62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-08","0.06",,,,"59","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-09","0.01",,,,"63","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-10","0.04",,,,"57","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-11","0.17",,,,"62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-12","0.07",,,,"55","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-13","0.04",,,,"61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-14","0.26",,,,"69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-15","0.05",,,,"60","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-16","0.00",,,,"58","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-17","0.01",,,,"66","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-18","0.02",,,,"56","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-19","0.12",,,,"60","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-20","0.00",,,,"58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-21","0.00",,,,"68","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-22","0.00",,,,"67","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-23","0.15",,,,"55","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-24","0.00",,,,"60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-25","0.05",,,,"63","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-26","0.00",,,,"55","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-27","0.03",,,,"56","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-28","0.18",,,,"57","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-29","0.06",,,,"55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-30","0.31",,,,"57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-31","0.73",,,,"54","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-01","0.75",,,,"50","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-02","0.17",,,,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-03","0.24",,,,"48","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-04","0.41",,,,"48","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-05","0.79",,,,"45","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-06","0.04",,,,"49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-07","0.18",,,,"49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-08","0.04",,,,"50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-09","0.00",,,,"54","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-10","0.01",,,,"53","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-11","0.43",,,,"47","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-12","0.07",,,,"47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-13","0.87",,,,"51","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-14","0.01",,,,"48","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-15","0.00",,,,"49","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-16","0.00",,,,"51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-17","0.00",,,,"46","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-18","0.00",,,,"49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-19","0.00",,,,"47","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-20","0.00",,,,"45","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-21","0.00",,,,"48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-22","0.00",,,,"43","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-23","0.00",,,,"48","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-24","0.03",,,,"46","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-25","0.99",,,,"46","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-26","0.00",,,,"45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-27","0.11",,,,"43","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-28","0.07",,,,"44","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-29","0.31",,,,"39","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-30","0.00",,,,"45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-12-01","0.27",,,,"38","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-12-02","0.07",,"1.0",,"37","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-12-03","0.03",,,,"39","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-12-04","0.00",,,,"40","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-12-05","0.00",,,,"44","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-12-06","0.00",,,,"45","39"
